age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,≤5000,≤40,<40, United-States, >50K
25-60,1, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,≤5000,≤40,<40, United-States, >50K
25-60,1, State-gov, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,≤5000,≤40,<40, United-States, >50K
<25,0, Private, 11th, Never-married, Other-service, Own-child, Black, Male,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,≤5000,≤40,<40, Outlying-US(Guam-USVI-etc), <=50K
25-60,0, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
>60,0, Local-gov, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Assoc-acdm, Married-spouse-absent, Sales, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, >50K
