age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
<25,0, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, <=50K
<25,1, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,1, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, 11th, Never-married, Other-service, Unmarried, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
<25,1, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,≤5000,≤40,<40, United-States, >50K
<25,1, Local-gov, Assoc-acdm, Never-married, Protective-serv, Own-child, Black, Female,≤5000,≤40,<40, United-States, >50K
<25,0, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, <=50K
<25,0, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
<25,0, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,≤5000,≤40,<40, United-States, <=50K
