age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Private, 1st-4th, Divorced, Other-service, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,≤5000,>40,<40, India, >50K
25-60,0, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
>60,1, Self-emp-not-inc, Masters, Separated, Farming-fishing, Not-in-family, White, Male,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, 5th-6th, Divorced, Other-service, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, 10th, Widowed, Other-service, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, 9th, Divorced, Other-service, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
