age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,≤5000,≤40,40-60, Mexico, >50K
25-60,1, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,40-60, United-States, >50K
25-60,1, Federal-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Other, Male,≤5000,≤40,40-60, United-States, >50K
<25,0, Private, Some-college, Never-married, Other-service, Own-child, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,1, Private, 11th, Divorced, Machine-op-inspct, Unmarried, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, <=50K
<25,0, Private, HS-grad, Never-married, Sales, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
