age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
<25,0, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, >50K
25-60,1, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,≤5000,≤40,>60, United-States, >50K
<25,0, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,≤5000,≤40,<40, Columbia, <=50K
<25,0, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, 5th-6th, Separated, Handlers-cleaners, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,≤5000,≤40,<40, Mexico, <=50K
25-60,1, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,≤5000,≤40,<40, United-States, >50K
25-60,1, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,≤5000,≤40,40-60, United-States, >50K
