age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Private, Some-college, Separated, Transport-moving, Unmarried, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, HS-grad, Divorced, Protective-serv, Unmarried, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,≤5000,≤40,<40, Jamaica, >50K
<25,1, Private, HS-grad, Never-married, Sales, Own-child, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,≤5000,>40,<40, United-States, <=50K
25-60,0, Private, Some-college, Separated, Transport-moving, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, State-gov, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,>5000,≤40,<40, United-States, >50K
25-60,0, Private, Some-college, Separated, Prof-specialty, Unmarried, White, Female,≤5000,≤40,40-60, United-States, <=50K
