age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,≤5000,>40,40-60, Canada, <=50K
>60,1, Private, 11th, Widowed, Other-service, Not-in-family, Black, Male,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,≤5000,≤40,>60, Thailand, <=50K
25-60,1, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,≤5000,≤40,40-60, United-States, >50K
25-60,0, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
