age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Private, 10th, Never-married, Craft-repair, Not-in-family, Black, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Black, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,1, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,≤5000,≤40,40-60, United-States, >50K
25-60,0, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
>60,1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,≤5000,≤40,40-60, United-States, >50K
25-60,0, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Other, Male,≤5000,≤40,<40, Mexico, >50K
25-60,0, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Male,≤5000,≤40,40-60, United-States, <=50K
