age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Private, 11th, Separated, Other-service, Unmarried, Black, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,≤5000,≤40,<40, United-States, >50K
<25,0, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,≤5000,≤40,40-60, United-States, >50K
25-60,1, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,>40,<40, United-States, >50K
25-60,0, Private, 11th, Separated, Other-service, Own-child, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, 11th, Divorced, Machine-op-inspct, Unmarried, Black, Female,≤5000,≤40,<40, United-States, <=50K
