age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
>60,0, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Other-service, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,≤5000,>40,<40, United-States, >50K
>60,0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
>60,0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Female,≤5000,≤40,<40, United-States, >50K
>60,0, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
<25,1, Local-gov, 10th, Never-married, Prof-specialty, Own-child, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
>60,0, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
>60,0, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
>60,0, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, White, Male,≤5000,≤40,<40, Mexico, <=50K
