age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,>5000,≤40,40-60, United-States, <=50K
25-60,1, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,≤5000,≤40,<40, United-States, >50K
25-60,1, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, >50K
25-60,0, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
>60,1, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,>5000,≤40,<40, United-States, >50K
25-60,1, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,≤5000,≤40,40-60, United-States, >50K
25-60,0, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,>5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,>5000,≤40,<40, United-States, <=50K
<25,0, Private, Assoc-acdm, Never-married, Other-service, Other-relative, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Federal-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
