age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, 5th-6th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,≤5000,≤40,<40, China, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, 1st-4th, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,≤5000,≤40,<40, Vietnam, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,>5000,≤40,40-60, Mexico, <=50K
