age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
<25,0, Private, Some-college, Never-married, Other-service, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Self-emp-not-inc, 10th, Married-spouse-absent, Craft-repair, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
<25,1, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,1, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,≤5000,≤40,40-60, China, >50K
25-60,1, Private, Bachelors, Never-married, Priv-house-serv, Other-relative, White, Female,≤5000,≤40,<40, Mexico, >50K
25-60,0, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,≤5000,≤40,>60, United-States, >50K
