age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
<25,0, Private, Bachelors, Never-married, Sales, Other-relative, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,1, Private, HS-grad, Divorced, Other-service, Own-child, Black, Female,≤5000,≤40,<40, United-States, >50K
25-60,1, Private, HS-grad, Divorced, Farming-fishing, Own-child, White, Male,≤5000,≤40,40-60, United-States, >50K
25-60,0, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,>5000,≤40,<40, United-States, <=50K
25-60,0, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,1, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,40-60, Mexico, >50K
25-60,1, Private, 12th, Separated, Machine-op-inspct, Unmarried, Black, Male,≤5000,≤40,<40, United-States, >50K
25-60,1, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,40-60, United-States, >50K
25-60,0, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
