age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,≤5000,≤40,<40, United-States, >50K
<25,0, Private, HS-grad, Never-married, Sales, Own-child, White, Male,≤5000,≤40,>60, United-States, <=50K
25-60,1, State-gov, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Male,≤5000,≤40,<40, United-States, >50K
25-60,1, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,≤5000,≤40,<40, United-States, >50K
25-60,1, Local-gov, Bachelors, Separated, Prof-specialty, Unmarried, White, Female,>5000,≤40,40-60, United-States, >50K
25-60,0, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Female,≤5000,≤40,<40, United-States, >50K
<25,0, Self-emp-inc, 10th, Never-married, Other-service, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, 12th, Never-married, Craft-repair, Unmarried, White, Male,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
