age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
>60,0, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
<25,1, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,≤5000,≤40,<40, United-States, >50K
<25,0, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,1, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,≤5000,≤40,<40, Peru, >50K
>60,0, Private, Assoc-voc, Widowed, Tech-support, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
>60,0, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,≤5000,≤40,40-60, United-States, >50K
25-60,1, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, >50K
>60,0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, 12th, Never-married, Farming-fishing, Other-relative, White, Male,≤5000,≤40,<40, Puerto-Rico, <=50K
25-60,1, Federal-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,≤5000,≤40,>60, United-States, <=50K
>60,0, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,>5000,≤40,40-60, United-States, <=50K
