age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Federal-gov, Assoc-acdm, Divorced, Prof-specialty, Unmarried, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, State-gov, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Federal-gov, Assoc-acdm, Separated, Adm-clerical, Unmarried, Black, Female,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
>60,1, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,≤5000,>40,40-60, United-States, <=50K
>60,0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,>5000,≤40,<40, United-States, <=50K
25-60,0, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, Doctorate, Never-married, Prof-specialty, Unmarried, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,≤5000,≤40,<40, United-States, >50K
25-60,0, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,≤5000,≤40,<40, Italy, <=50K
