age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Local-gov, Assoc-voc, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, HS-grad, Separated, Tech-support, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,≤5000,>40,40-60, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Black, Female,≤5000,≤40,<40, Jamaica, <=50K
25-60,0, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
<25,1, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,≤5000,≤40,<40, United-States, >50K
<25,0, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,1, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,≤5000,≤40,40-60, United-States, <=50K
<25,1, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,≤5000,≤40,<40, United-States, >50K
25-60,0, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, <=50K
