age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Male,≤5000,≤40,<40, Columbia, >50K
25-60,0, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,≤5000,>40,40-60, United-States, <=50K
25-60,0, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,>5000,≤40,<40, United-States, <=50K
25-60,1, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,≤5000,≤40,<40, United-States, <=50K
<25,0, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,≤5000,≤40,<40, United-States, <=50K
