age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
>60,0, Private, 11th, Divorced, Machine-op-inspct, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, <=50K
>60,0, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,≤5000,≤40,<40, El-Salvador, <=50K
25-60,0, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,≤5000,≤40,<40, Taiwan, <=50K
25-60,0, Private, 11th, Divorced, Machine-op-inspct, Unmarried, Black, Female,≤5000,≤40,<40, United-States, <=50K
<25,1, Private, HS-grad, Married-spouse-absent, Adm-clerical, Other-relative, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Federal-gov, HS-grad, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
>60,0, Private, 10th, Widowed, Machine-op-inspct, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, Black, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, <=50K
