age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
>60,0, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,≤5000,≤40,40-60, United-States, >50K
25-60,1, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,≤5000,≤40,40-60, United-States, >50K
25-60,1, State-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
>60,0, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
<25,0, Federal-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,>5000,≤40,<40, United-States, <=50K
25-60,1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,≤5000,≤40,>60, United-States, >50K
25-60,0, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
>60,0, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,≤5000,≤40,<40, United-States, <=50K
