age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,1, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
<25,0, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Wife, White, Female,≤5000,≤40,40-60, Germany, <=50K
25-60,1, Private, 10th, Separated, Other-service, Unmarried, White, Female,≤5000,≤40,<40, United-States, >50K
<25,0, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,>5000,≤40,40-60, United-States, <=50K
<25,1, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,1, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, >50K
25-60,0, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,>40,>60, United-States, <=50K
25-60,0, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,>5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
