age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, Some-college, Never-married, Other-service, Own-child, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,1, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,≤5000,≤40,<40, United-States, >50K
25-60,1, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,≤5000,>40,<40, United-States, >50K
25-60,1, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,<40, United-States, >50K
25-60,1, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, >50K
25-60,0, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
<25,1, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,≤5000,≤40,<40, United-States, >50K
<25,1, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,≤5000,≤40,<40, United-States, >50K
25-60,0, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
