age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, 7th-8th, Never-married, Machine-op-inspct, Unmarried, White, Male,≤5000,≤40,40-60, United-States, <=50K
>60,0, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
<25,0, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,≤5000,≤40,40-60, United-States, <=50K
<25,0, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,1, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,≤5000,≤40,40-60, United-States, >50K
25-60,0, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,≤5000,≤40,<40, United-States, <=50K
>60,0, Local-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,≤5000,≤40,<40, United-States, <=50K
<25,1, Private, 11th, Never-married, Sales, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
<25,0, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
>60,1, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,>5000,≤40,<40, United-States, >50K
25-60,1, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,≤5000,≤40,<40, United-States, >50K
