age,bias-attr,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Probability
25-60,0, State-gov, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, State-gov, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
<25,0, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,≤5000,≤40,<40, Puerto-Rico, <=50K
25-60,0, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,≤5000,≤40,>60, United-States, <=50K
<25,0, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,≤5000,≤40,>60, United-States, <=50K
25-60,0, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,1, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, >50K
25-60,0, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,≤5000,≤40,<40, United-States, <=50K
25-60,0, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,≤5000,≤40,40-60, United-States, <=50K
25-60,0, State-gov, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,≤5000,≤40,40-60, United-States, <=50K
